trial_num	cat	length	theta	resp	rt	DTcorrect	DTrt	
1	1.0	72.0	1.0	2	0.446019059977	1	0	
2	2.0	76.0	0.6	-1	0.446019059977	0	0	
3	0	0	0	0	0.446019059977	1	1.08958661295	
4	2.0	48.0	0.2	-1	-1	0	0	
5	0	48.0	0.2	0	-1	1	0.034947910224	
6	2.0	86.0	0.2	-1	-1	0	0	
7	0	86.0	0.2	0	-1	1	1.1002499139	
8	2.0	74.0	0.9	-1	-1	0	0	
9	0	74.0	0.9	0	-1	1	0.0354129379332	
10	2.0	95.0	1.0	2	0.0490532374603	1	0.0354396282653	
