trial_num	cat	length	theta	resp	rt	DTcorrect	DTrt	
1	1.0	72.0	1.0	2	0.315997620454	0	0	
2	2.0	76.0	0.6	-1	-1	0	0	
3	1.0	67.0	0.7	1	1.71506633317	1	1.09945895617	
4	2.0	48.0	0.2	-1	-1	0	0	
5	1.0	17.0	0.1	-1	-1	0	0	
6	2.0	86.0	0.2	-1	-1	0	0	
7	1.0	95.0	0.8	1	0.862053071672	-1	0	
8	2.0	74.0	0.9	-1	0.862053071672	0	0	
9	1.0	108.0	0.1	1	0.586000099575	0	0.0355422833887	
10	2.0	95.0	1.0	1	0.525021929701	1	1.10018216152	
